economic_event_id,event_family,event_timestamp_utc,reference_period,oanda_period,period_status,period_detail,oanda_report_id,oanda_event_id,oanda_event,report_status,event_name_status,forecast_unit_status,forecast_unit_detail,actual_unit_status,actual_unit_detail,previous_unit_status,previous_unit_detail,forecast_raw,actual_raw,previous_raw
328,EMPLOYMENT,2016-09-02T07:30:00-05:00,August 2016,August,compatible_month,month=8,707,59907,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,180 k,151 k,255 k
330,PPI,2016-09-15T07:30:00-05:00,August 2016,August,compatible_month,month=8,703,59699,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,1% m/m","0,0% m/m","-0,4% m/m"
2425,RETAIL_SALES,2016-09-15T07:30:00-05:00,August 2016,August,compatible_month,month=8,696,60297,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,0% m/m","-0,3% m/m","0,0% m/m"
331,CPI,2016-09-16T07:30:00-05:00,August 2016,August,compatible_month,month=8,699,59639,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,1% m/m","0,2% m/m","0,0% m/m"
2183,FOMC,2016-09-21T13:00:00-05:00,FOMC 2016-09-21,September,compatible_fomc_month,official_date_month=9,82,56621,FOMC Interest Rate Decision,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,25-0,50%","0,25-0,50%","0,25-0,50%"
2426,DURABLE_GOODS,2016-09-28T07:30:00-05:00,August 2016,August,compatible_month,month=8,59,60356,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-1,5% m/m","0,0% m/m","4,4% m/m"
1760,GDP,2016-09-29T07:30:00-05:00,Q2 2016 Third,2Q,compatible_quarter,quarter=2,690,57386,GDP (Annualized) - fin..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"1,1%","1,4%","0,8%"
1761,PCE,2016-09-30T07:30:00-05:00,August 2016,August,compatible_month,month=8,694,58188,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,2% m/m","0,0% m/m","0,3% m/m"
332,EMPLOYMENT,2016-10-07T07:30:00-05:00,September 2016,September,compatible_month,month=9,707,59913,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,175 k,156 k,151 k
334,PPI,2016-10-14T07:30:00-05:00,September 2016,September,compatible_month,month=9,703,59704,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,2% m/m","0,3% m/m","0,0% m/m"
2427,RETAIL_SALES,2016-10-14T07:30:00-05:00,September 2016,September,compatible_month,month=9,696,60300,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,6% m/m","0,6% m/m","-0,3% m/m"
335,CPI,2016-10-18T07:30:00-05:00,September 2016,September,compatible_month,month=9,699,59644,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,3% m/m","0,3% m/m","0,2% m/m"
2428,DURABLE_GOODS,2016-10-27T07:30:00-05:00,September 2016,September,compatible_month,month=9,59,60358,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,2% m/m","-0,1% m/m","0,1% m/m"
1762,GDP,2016-10-28T07:30:00-05:00,Q3 2016 Advance,3Q,compatible_quarter,quarter=3,690,57390,GDP (Annualized) - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"2,5%","2,9%","1,4%"
1763,PCE,2016-10-31T07:30:00-05:00,September 2016,September,compatible_month,month=9,694,58192,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,5% m/m","0,5% m/m","0,0% m/m"
2184,FOMC,2016-11-02T13:00:00-05:00,FOMC 2016-11-02,November,compatible_fomc_month,official_date_month=11,82,56622,FOMC Interest Rate Decision,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,25-0,50%","0,25-0,50%","0,25-0,50%"
336,EMPLOYMENT,2016-11-04T07:30:00-05:00,October 2016,October,compatible_month,month=10,707,59919,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,175 k,161 k,156 k
2429,RETAIL_SALES,2016-11-15T07:30:00-06:00,October 2016,October,compatible_month,month=10,696,60303,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,6% m/m","0,8% m/m","0,6% m/m"
338,PPI,2016-11-16T07:30:00-06:00,October 2016,October,compatible_month,month=10,703,59709,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,3% m/m","0,0% m/m","0,3% m/m"
339,CPI,2016-11-17T07:30:00-06:00,October 2016,October,compatible_month,month=10,699,59649,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,4% m/m","0,4% m/m","0,3% m/m"
2430,DURABLE_GOODS,2016-11-23T07:30:00-06:00,October 2016,October,compatible_month,month=10,59,60360,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"1,5% m/m","4,8% m/m","-0,3% m/m"
1764,GDP,2016-11-29T07:30:00-06:00,Q3 2016 Second,3Q,compatible_quarter,quarter=3,690,57394,GDP (Annualized) - rev..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"2,9%","3,2%","1,4%"
1765,PCE,2016-11-30T07:30:00-06:00,October 2016,October,compatible_month,month=10,694,58196,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,5% m/m","0,3% m/m","0,5% m/m"
340,EMPLOYMENT,2016-12-02T07:30:00-06:00,November 2016,November,compatible_month,month=11,707,59925,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,175 k,178 k,161 k
342,PPI,2016-12-14T07:30:00-06:00,November 2016,November,compatible_month,month=11,703,59714,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,1% m/m","0,4% m/m","0,0% m/m"
2431,RETAIL_SALES,2016-12-14T07:30:00-06:00,November 2016,November,compatible_month,month=11,696,60306,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,3% m/m","0,1% m/m","0,8% m/m"
2185,FOMC,2016-12-14T13:00:00-06:00,FOMC 2016-12-14,December,compatible_fomc_month,official_date_month=12,82,56623,FOMC Interest Rate Decision,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,50-0,75%","0,50-0,75%","0,25-0,50%"
343,CPI,2016-12-15T07:30:00-06:00,November 2016,November,compatible_month,month=11,699,59654,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,2% m/m","0,2% m/m","0,4% m/m"
2432,DURABLE_GOODS,2016-12-22T07:30:00-06:00,November 2016,November,compatible_month,month=11,59,60362,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,-4% m/m,"-4,6% m/m","4,6% m/m"
1766,GDP,2016-12-22T07:30:00-06:00,Q3 2016 Third,3Q,compatible_quarter,quarter=3,690,57398,GDP (Annualized) - fin..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"3,2%","3,5%","1,4%"
1767,PCE,2016-12-22T09:00:00-06:00,November 2016,November,compatible_month,month=11,694,58200,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,3% m/m","0,2% m/m","0,3% m/m"
344,EMPLOYMENT,2017-01-06T07:30:00-06:00,December 2016,December,compatible_month,month=12,707,66589,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,177 k,156 k,178 k
346,PPI,2017-01-13T07:30:00-06:00,December 2016,December,compatible_month,month=12,703,59719,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,3% m/m","0,3% m/m","0,4% m/m"
2433,RETAIL_SALES,2017-01-13T07:30:00-06:00,December 2016,December,compatible_month,month=12,696,66727,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,7% m/m","0,6% m/m","0,1% m/m"
347,CPI,2017-01-18T07:30:00-06:00,December 2016,December,compatible_month,month=12,699,66305,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,3% m/m","0,3% m/m","0,2% m/m"
2434,DURABLE_GOODS,2017-01-27T07:30:00-06:00,December 2016,December,compatible_month,month=12,59,66787,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"2,6% m/m","-0,4% m/m","-4,5% m/m"
1768,GDP,2017-01-27T07:30:00-06:00,Q4 2016 Advance,4Q,compatible_quarter,quarter=4,690,70635,GDP (Annualized) - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"2,2%","1,9%","3,5%"
1769,PCE,2017-01-30T07:30:00-06:00,December 2016,December,compatible_month,month=12,694,66045,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,5% m/m","0,5% m/m","0,2% m/m"
2186,FOMC,2017-02-01T13:00:00-06:00,FOMC 2017-02-01,February,compatible_fomc_month,official_date_month=2,82,66034,FOMC Interest Rate Decision,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,50-0,75%","0,50-0,75%","0,50-0,75%"
348,EMPLOYMENT,2017-02-03T07:30:00-06:00,January 2017,January,compatible_month,month=1,707,66595,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,175 k,227 k,156 k
350,PPI,2017-02-14T07:30:00-06:00,January 2017,January,compatible_month,month=1,703,66365,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,3% m/m","0,6% m/m","0,3% m/m"
351,CPI,2017-02-15T07:30:00-06:00,January 2017,January,compatible_month,month=1,699,66310,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,3% m/m","0,6% m/m","0,3% m/m"
2435,RETAIL_SALES,2017-02-15T07:30:00-06:00,January 2017,January,compatible_month,month=1,696,66730,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,1% m/m","0,4% m/m","0,6% m/m"
2436,DURABLE_GOODS,2017-02-27T07:30:00-06:00,January 2017,January,compatible_month,month=1,59,66789,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"1,7% m/m","1,8% m/m","-0,5% m/m"
1770,GDP,2017-02-28T07:30:00-06:00,Q4 2016 Second,4Q,compatible_quarter,quarter=4,690,71071,GDP (Annualized) - rev..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"1,9%","1,9%","3,5%"
1771,PCE,2017-03-01T07:30:00-06:00,January 2017,January,compatible_month,month=1,694,66049,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,3% m/m","0,2% m/m","0,5% m/m"
352,EMPLOYMENT,2017-03-10T07:30:00-06:00,February 2017,February,compatible_month,month=2,707,66601,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,190 k,235 k,227 k
353,PPI,2017-03-14T07:30:00-05:00,February 2017,February,compatible_month,month=2,703,66370,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,1% m/m","0,3% m/m","0,6% m/m"
354,CPI,2017-03-15T07:30:00-05:00,February 2017,February,compatible_month,month=2,699,66315,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,0% m/m","0,1% m/m","0,6% m/m"
2437,RETAIL_SALES,2017-03-15T07:30:00-05:00,February 2017,February,compatible_month,month=2,696,66733,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,1% m/m","0,1% m/m","0,4% m/m"
2187,FOMC,2017-03-15T13:00:00-05:00,FOMC 2017-03-15,March,compatible_fomc_month,official_date_month=3,82,66035,FOMC Interest Rate Decision,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,75-1,00%","0,75-1,00%","0,50-0,75%"
2438,DURABLE_GOODS,2017-03-24T07:30:00-05:00,February 2017,February,compatible_month,month=2,59,66791,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"1,5% m/m","1,7% m/m",2% m/m
1772,GDP,2017-03-30T07:30:00-05:00,Q4 2016 Third,4Q,compatible_quarter,quarter=4,690,71332,GDP (Annualized) - fin..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"1,9%","2,1%","3,5%"
1773,PCE,2017-03-31T07:30:00-05:00,February 2017,February,compatible_month,month=2,694,66053,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,2% m/m","0,1% m/m","0,2% m/m"
357,EMPLOYMENT,2017-04-07T07:30:00-05:00,March 2017,March,compatible_month,month=3,707,66607,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,180 k,98 k,235 k
359,PPI,2017-04-13T07:30:00-05:00,March 2017,March,compatible_month,month=3,703,66375,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,0% m/m","-0,1% m/m","0,3% m/m"
360,CPI,2017-04-14T07:30:00-05:00,March 2017,March,compatible_month,month=3,699,66320,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,0% m/m","-0,3% m/m","0,1% m/m"
2439,RETAIL_SALES,2017-04-14T07:30:00-05:00,March 2017,March,compatible_month,month=3,696,66736,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-0,1% m/m","-0,2% m/m","0,1% m/m"
2440,DURABLE_GOODS,2017-04-27T07:30:00-05:00,March 2017,March,compatible_month,month=3,59,66793,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"1,2% m/m","0,7% m/m","1,8% m/m"
1774,GDP,2017-04-28T07:30:00-05:00,Q1 2017 Advance,1Q,compatible_quarter,quarter=1,690,65003,GDP (Annualized) - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"1,1%","0,7%","1,9%"
1775,PCE,2017-05-01T07:30:00-05:00,March 2017,March,compatible_month,month=3,694,66057,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,2% m/m","0,0% m/m","0,1% m/m"
2188,FOMC,2017-05-03T13:00:00-05:00,FOMC 2017-05-03,May,compatible_fomc_month,official_date_month=5,82,66036,FOMC Interest Rate Decision,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,75-1,00%","0,75-1,00%","0,75-1,00%"
361,EMPLOYMENT,2017-05-05T07:30:00-05:00,April 2017,April,compatible_month,month=4,707,66613,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,185 k,211 k,98 k
363,PPI,2017-05-11T07:30:00-05:00,April 2017,April,compatible_month,month=4,703,66380,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,2% m/m","0,5% m/m","-0,1% m/m"
364,CPI,2017-05-12T07:30:00-05:00,April 2017,April,compatible_month,month=4,699,66325,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,2% m/m","0,2% m/m","-0,3% m/m"
2441,RETAIL_SALES,2017-05-12T07:30:00-05:00,April 2017,April,compatible_month,month=4,696,66739,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,6% m/m","0,4% m/m","-0,2% m/m"
2442,DURABLE_GOODS,2017-05-26T07:30:00-05:00,April 2017,April,compatible_month,month=4,59,66795,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-1,2% m/m","-0,7% m/m","0,9% m/m"
1776,GDP,2017-05-26T07:30:00-05:00,Q1 2017 Second,1Q,compatible_quarter,quarter=1,690,66496,GDP (Annualized) - rev..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,7%","1,2%","1,9%"
1777,PCE,2017-05-30T07:30:00-05:00,April 2017,April,compatible_month,month=4,694,71702,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,4% m/m","0,4% m/m","0,0% m/m"
365,EMPLOYMENT,2017-06-02T07:30:00-05:00,May 2017,May,compatible_month,month=5,707,66619,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,185 k,138 k,211 k
367,PPI,2017-06-13T07:30:00-05:00,May 2017,May,compatible_month,month=5,703,66385,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,0% m/m","0,0% m/m","0,5% m/m"
368,CPI,2017-06-14T07:30:00-05:00,May 2017,May,compatible_month,month=5,699,66330,Consumer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,0% m/m","-0,1% m/m","0,2% m/m"
2443,RETAIL_SALES,2017-06-14T07:30:00-05:00,May 2017,May,compatible_month,month=5,696,66742,Retail Sales,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,1% m/m","-0,3% m/m","0,4% m/m"
2189,FOMC,2017-06-14T13:00:00-05:00,FOMC 2017-06-14,June,compatible_fomc_month,official_date_month=6,82,66037,FOMC Interest Rate Decision,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"1,00-1,25%","1,00-1,25%","0,75-1,00%"
2444,DURABLE_GOODS,2017-06-26T07:30:00-05:00,May 2017,May,compatible_month,month=5,59,66797,Durable Goods Orders - pre..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"-0,5% m/m","-1,1% m/m","-0,8% m/m"
1778,GDP,2017-06-29T07:30:00-05:00,Q1 2017 Third,1Q,compatible_quarter,quarter=1,690,66512,GDP (Annualized) - fin..,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"1,2%","1,4%","2,1%"
1779,PCE,2017-06-30T07:30:00-05:00,May 2017,May,compatible_month,month=5,694,71709,Personal Consumption Expenditures,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,1% m/m","0,1% m/m","0,4% m/m"
369,EMPLOYMENT,2017-07-07T07:30:00-05:00,June 2017,June,compatible_month,month=6,707,66625,Non-Farm Employment Change,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,179 k,222 k,138 k
371,PPI,2017-07-13T07:30:00-05:00,June 2017,June,compatible_month,month=6,703,66390,Producer Price Index,standard_pinned_report,expected_event_name,consistent,,consistent,,consistent,,"0,0% m/m","0,1% m/m","0,0% m/m"
